ENTITY_ID,NAME,DOMAIN,HEADCOUNT,YEAR_FOUNDED,HQ_LOCATION,DESCRIPTION,LINKEDIN_URL,HEADCOUNT_CHANGE_3M,HEADCOUNT_CHANGE_6M,HEADCOUNT_CHANGE_1Y,KEYWORDS
290957410,Pulse Systems,pulseinc.com,67,1982,"Kansas City, Missouri,United States","Pulse Systems, Inc. provides certified, integrated Practice Management, Electronic Health Records (EHR), and Revenue Cycle Management (RCM) solutions focused on delivering financial results, improved productivity, and clinical quality. Their typical customers are medical practices, including physicians, clinics, and healthcare facilities. Pulse Systems, Inc. claims to differentiate itself through its focus on exceptional customer service, simplifying workflows to improve patient care, and empowering practices to address problems and drive results.",https://www.linkedin.com/company/pulse-systems-inc/,0.00,0.00,-0.03,"practice management,revenue cycle management,electronic health records,population health,revenue cycle management rcm,ehr,patient engagement,electronic health record,amazing charts,medical billing"
282882053,Formlabs,formlabs.com,804,2011,"Somerville, Massachusetts,United States","Formlabs, Inc. specializes in providing high resolution SLA and SLS 3D printers for professionals, along with a wide range of associated materials, software, and services. Their typical customers include professionals and organizations across various industries such as engineering, manufacturing, automotive, aerospace, dental, medical, education, entertainment, and jewelry. Formlabs positions itself as a leader in the industry, focusing on innovation, affordability, and ease of use, thereby making professional-grade 3D printing accessible to a wide range of users.",https://www.linkedin.com/company/formlabs/,-0.02,-0.04,-0.09,"injection mold,printers,injection molding,sls,additive manufacturing,medical device,handheld scanner,packaging design,sla,printing"
297970912,spotship,spot-ship.com,151,2019,"London, Greater London,United Kingdom","Spot Ship provides a platform designed for shipbrokers, charterers, ship owners, and operators. Their typical customers are maritime professionals who require access to the latest technology and best customer service in the market. Spot Ship differentiates itself by offering next-generation AI and machine learning, enabling data-driven decisions to be made faster than ever before. They also emphasize their commitment to customer service, providing every user with a direct connection to their account manager and technical supervisor.",https://www.linkedin.com/company/spot-ship/,0.14,1.13,2.78,"data,statistics,structured query language sql,numbers,analytics,alerts,artificial intelligence,parameters,algorithms,cloud based"
278519348,lemon.markets,lemon.markets,63,2020,"Berlin, Berlin,Germany","Lemon.Markets provides infrastructure and an API for companies to launch customer-centric and compliant investment products. Their typical customers are innovative companies looking to grow investing opportunities across Europe. They differentiate themselves by offering a powerful and flexible infrastructure that fits around any operating model, enabling their customers to fully focus on creating a delightful customer experience and great user interface.",https://www.linkedin.com/company/lemon-markets/,0.19,0.29,0.8,"investment products,investment product,brokerage,etfs,financial products,mutual funds,investment solutions,investment options,financial product,alternative investments"
284008541,Rockset,rockset.com,49,2016,"San Mateo, California,United States","Rockset provides a search and analytics database that allows users to build search, analytics, and AI applications at cloud scale. Their typical customers are businesses and organizations in need of real-time indexing, full-featured SQL, and compute-compute separation for their applications. Rockset claims to differentiate themselves by offering a cloud-native alternative to Elasticsearch, with the ability to deliver real-time indexing and queries at lower operational effort and cost.",https://www.linkedin.com/company/rocksetcloud/,-0.44,-0.40,-0.4,"data,sql,search analytics,analytics,structured query language,applications,mysql,postgresql,mongodb,indexes"
291435092,Live Data Technologies,livedatatechnologies.com,27,2018,"Santa Barbara, California,United States","Live Data Technologies provides real-time job change data and insights through their API. Their typical customers include investors, application developers, and data vendors, as well as public and private market investors, VCs, and talent platforms. They differentiate themselves by using patented technology to continuously monitor the open web for job change signals, tracking the employment status of over 95 million decision makers in North America and the EU. They position themselves as a provider of better data for better decisions, enhancing the data function for multiple industries.",https://www.linkedin.com/company/gotlivedata/,0.04,0.08,0.29,"job change,employees,remote workers,audiences,employment status,human capital,players,millennials,layoffs,decision makers"
283309859,Rupa Health,rupahealth.com,139,2018,"San Francisco, California,United States","Rupa Health offers a platform that allows licensed practitioners to order specialty lab work for their patients. They claim to simplify the process of ordering and managing lab tests by providing a centralized dashboard for all lab tests, flexible payment and billing options, EHR integration, and support for both practitioners and patients. Their typical customers are licensed practitioners and healthcare clinics who need to order lab tests for their patients. They position themselves as a time-saving and efficient solution for practitioners to streamline their lab testing processes.",https://www.linkedin.com/company/rupahealth/,0.04,0.05,0.35,"lab,specialty labs,labs,laboratory,lab tests,data,lab testing,patient results,outcomes,blood lab"
284200763,AccuBuild IT,accu-build.com,20,1987,"Round Rock, Texas,United States","AccuBuild Construction Software provides fully integrated, flexible Construction Business Management Software for contractors. Their offerings include accounting, document management, project management, business intelligence, workforce management, and cloud hosting. Their typical customers are general contractors, specialty subcontractors, MEP subcontractors, heavy construction firms, commercial industrial companies, government education agencies, and multi-family property owners. AccuBuild positions itself as a solution that helps contractors gain a competitive advantage and confidently make faster, better decisions by offering tailored solutions for various trades and roles in the construction industry.",https://www.linkedin.com/company/accubuild-construction-software/,0.11,0.00,-0.05,"contractors,payroll,general contractors,subcontractors,job cost,sub contractors,project managers,subcontractor,general ledger,payroll processing"
283105124,AODocs,aodocs.com,94,2012,"Atlanta, Georgia,United States","AODocs provides AI-driven document management and content services, enabling businesses to automate their document processes with Generative AI. Their offerings include document control, data extraction, intelligent search, process automation, and easy integration with information systems. Their typical customers are businesses and organizations across various industries looking to streamline their document management processes and comply with data retention, privacy regulations, and industry standards. AODocs positions themselves as a provider that empowers business users to easily build the applications they need while offering enterprise-grade document control, allowing organizations to achieve both compliance and agility simultaneously.",https://www.linkedin.com/company/aodocs/,0.01,0.03,-0.08,"document management,business processes,document control,data,processes,process automation,workflows,business process automation,business process,internal processes"
283481172,4stop,4stop.com,5,2012,"North Rhine-Westphalia,Germany","FourStop GmbH provides KYC (Know Your Customer), compliance, and anti-fraud solutions for businesses in various industries such as finance, e-commerce, and gaming. Their typical customers are enterprises that require robust risk management and compliance solutions to navigate the complex regulatory landscape and protect their businesses from fraud. FourStop GmbH positions itself as a one-stop solution for enterprise-level KYC, compliance, and anti-fraud, offering automated, real-time, and cost-saving solutions through a single API. They emphasize their ability to future-proof businesses and empower them to grow with confidence in a compliant and secure manner.",https://www.linkedin.com/company/fourstop-gmbh/,-0.17,-0.38,-0.38,"kyc,data,anti fraud,fraud prevention,kyc compliance,verifications,identity verification,compliance tools,chargeback management,aml ctf"
290492005,Aerona Software,aerona.com,16,2003,United Kingdom,"Aerona Software offers a cloud-based practice management software solution for dental clinics. Their products include AeronaDental Single Site, AeronaDental Multisite/Group, AeronaDental Patient Portal, and AeronaDental Insurance Portal. They also offer services such as AeronaLearn, AeronaConsult, and AeronaGrow, as well as various integrations and solutions for online payment processing, patient engagement, video consultation, and business growth. Their typical customers are dental clinics and practitioners looking to streamline their operations, engage with patients online, and improve their business performance. Aerona Software claims to differentiate themselves through their cloud-based and secure access from any device, their emphasis on data compliance, and their focus on helping clinics save time, money, and grow their practice.",https://www.linkedin.com/company/aerona-software/,0.00,-0.06,0.07,"patients,dentists,integrated system,clinicians,dental professionals,clinics,orthodontists,practice managers,healthcare clinics,practice owners"
287160337,Measured,measured.com,119,2017,"Austin, Texas,United States","Measured provides marketing attribution and incrementality testing services through its platform. Their typical customers are leading brands in various industries who seek to optimize their advertising spend and drive business growth. They differentiate themselves by offering a comprehensive methodology that combines both incrementality testing and media mix modeling. Measured positions itself as a leader in measurement and optimization, with a platform designed by data scientists and marketers who understand the challenges faced by modern marketers.",https://www.linkedin.com/company/measuredinc/,0.04,0.03,-0.02,"brands,media optimization,media investments,marketers,media measurement,consumer brands,media mix modeling,sem ppc,established brands,media budget"
284199995,Dext,dext.com,497,2010,"London, Greater London,United Kingdom","Dext offers accounting solutions in the form of three main products - Dext Prepare, Dext Precision, and Dext Commerce. Their typical customers include accountants, bookkeepers, and businesses looking to streamline and automate their accounting and bookkeeping processes. Dext positions itself as a provider of trusted, accurate, and efficient tools that save time, increase productivity, and deliver consistent, quality bookkeeping work in line with compliance requirements.",https://www.linkedin.com/company/hellodext/,0.01,0.02,0.02,"expense report,bookkeepers,accounting software,expense management,accountants,business expense,accounting solutions,online accounting software,construction accounting software,accounting services"
283002414,ZenLedger,zenledger.io,26,2017,"Chadds Ford, Pennsylvania,United States","ZenLedger provides crypto tax software to help individuals and tax professionals easily track and calculate their cryptocurrency transactions for tax reporting purposes. Their typical customers include individuals who own cryptocurrencies and tax professionals who help those individuals with their tax filings. ZenLedger claims to be the #1 cryptocurrency tax software, offering a user-friendly and efficient solution to tracking trades, seeing profits and losses, and ensuring accurate tax reporting. They differentiate themselves by offering a wide range of features, integration with various exchanges and wallets, and superior customer support.",https://www.linkedin.com/company/zenledger-io/,-0.04,-0.07,-0.24,"crypto tax,tax software,taxes,cryptocurrency investors,cryptocurrency tax,income taxes,tax liability,crypto,capital gains,tax returns"
284199858,Zuora,zuora.com,1666,2007,"Redwood City, California,United States","Zuora is a company that provides subscription management and billing solutions for businesses. Their typical customers are businesses that offer subscription-based products or services, such as software as a service (SaaS) companies, media and publishing companies, telecommunications providers, and manufacturers. Zuora claims to differentiate themselves by offering a complete subscription management platform that includes billing, finance, analytics, and commerce, which they position as essential for businesses looking to succeed in the subscription economy.",https://www.linkedin.com/company/zuora/,-0.01,-0.04,-0.05,"pricing model,subscription economy,revenue recognition,subscription service,pricing strategy,billing software,payment gateway,subscription model,sage intacct,saas subscription"
224983516,Sedoc Finance Network s.r.l.,docfinance.net,84,1988,"Reggio Emilia, Reggio Nell'Emilia,Italy","DocFinance Srl is a company that offers software solutions for corporate finance, including treasury management and credit management. Their typical customers are businesses of all sizes that are looking for efficient and integrated tools to manage their financial operations. They position themselves as being ""nati clienti,"" which translates to ""born clients,"" indicating that they understand the needs of the companies they serve because they have experienced those needs themselves. They claim to differentiate themselves by being both technically and humanly prepared, providing quick results, and offering valid and simple solutions to all.",https://www.linkedin.com/company/docfinancesrl/,0.06,0.12,0.15,"fintech,treasury,corporate financial management,credit suisse,finanziaria,consulente,aziende,silicon valley bank,clienti,trade credit"
290485665,Owandy Radiology,owandy.com,35,1997,"Croissy-Beaubourg, Seine-et-Marne,France","Owandy Radiology specializes in producing and providing various dental imaging equipment and software, such as CBCT scanners, panoramic dental X-ray systems, intraoral cameras, dental X-ray sensors, and implant planning software for dental surgeons. Their typical customers include dental professionals, such as dentists, oral surgeons, and dental practices. Owandy differentiates itself by offering innovative and cutting-edge technology that aims to optimize and facilitate the day-to-day work of dental professionals. They also emphasize the precision and comfort of their equipment for patients, as well as their ongoing efforts to innovate and improve their products.",https://www.linkedin.com/company/owandy-radiology/,0.03,0.17,0.13,"dental cone,digital imaging solutions,software solutions,cone beam,implant planning software,cbct,cephalometric,software solution,beam,cone beam ct"
284128765,Avantio,avantio.com,193,2001,"Paterna, Valencia,Spain","Avantio provides vacation rental software aimed at property managers in the short-term and long-term rental industry. Their typical customers are property managers with a minimum of 20 vacation rental properties. They claim to differentiate themselves by offering an all-in-one solution that helps property managers save time, increase revenue, build guest loyalty, and diversify their distribution on major OTAs and listing sites. They position themselves as a company that empowers the growth of vacation rental businesses through their comprehensive software solution.",https://www.linkedin.com/company/avantio/,0.04,0.05,0.1,"channel manager,direct bookings,portals,vacation rental software,guest loyalty,property management software,property management system,booking engine,bookings,otas"
290490287,Insense,insense.pro,113,2016,"New York, New York,United States","Insense is an Influencer Marketing Platform that offers products and services related to User-Generated Content (UGC) and Creator Ads. Their typical customers are Direct-to-Consumer (DTC) brands, Amazon brands, growth agencies, and media buyers who are looking to collaborate with creators for UGC, organic posting, and whitelisted ads on Instagram and TikTok Spark Ads. Insense claims to differentiate itself by providing a one-stop shop for collaborating with creators, offering content production and distribution at scale, and amplifying effective posts via FB ads to improve customer acquisition strategy and ROI.",https://www.linkedin.com/company/insense.pro/,0.07,0.10,0.22,"creators,ads,ugc,creator,user generated content,content creators,campaigns,creatives,ad creatives,video ads"
290484860,42 Technologies,42technologies.com,23,2013,"San Francisco, California,United States","42 Technologies provides business intelligence solutions specifically tailored for retail decision-makers. Their offerings include a dynamic reporting dashboard that processes real-time data from various retail channels, customizable visualizations, goal-tracking, and integration design to consolidate data from multiple systems. Their typical customers are retail brands, retailers, brand conglomerates, agencies, consultancy firms, and independent industry experts. They claim to differentiate themselves by being a universal source of truth for retail businesses, offering fast, accurate, and flexible reporting, and having a team deeply connected within the industry to provide hands-on support and assistance.",https://www.linkedin.com/company/42-technologies-inc-/,0.00,0.10,0.15,"data,merchandisers,brands,retailers,sources,store managers,merchandising,metrics,retail experts,lifestyle brands"
290520385,MishiPay,mishipay.com,55,2015,"London, Greater London,United Kingdom","MishiPay offers Scan & Go and Self Checkout Kiosk solutions for retailers across grocery, convenience, travel, fashion, and variety stores. Their typical customers are retail businesses looking to enhance the in-store shopping experience, eliminate queues, and improve operational efficiency. MishiPay differentiates itself by providing a mobile self-checkout solution that allows customers to scan and pay for items using their smartphones, thus reducing the need for traditional checkout processes.",https://www.linkedin.com/company/mishipay/,0.00,0.06,0.1,"shoppers,scan,retailers,retail stores,shopper,scanner,barcode,self checkout,retailer,travelers"
288511887,Decision Lens,decisionlens.com,65,2002,"Arlington, Virginia,United States","Decision Lens provides integrated planning software for government organizations to prioritize, plan, and fund their initiatives. Their typical customers include federal, state, and local government agencies. They differentiate themselves by offering an automated, continuous planning workflow that allows organizations to collect and manage data, intake requirements, prioritize requirements, scenario plan, optimize resources, and fund requirements all in one platform. They market themselves as a solution that enables better, faster decision-making and proactive scenario planning.",https://www.linkedin.com/company/decision-lens/,0.03,0.08,0.12,"data,prioritization,scenario planning,intelligence community,resource allocation,allocation,requirements,analytics,state local governments,capabilities"
287178646,Paragon,useparagon.com,98,2019,"Los Angeles, California,United States","Paragon provides an embedded integrations platform for developers, enabling product and engineering teams to ship native integrations 7x faster than building in-house. Their typical customers are SaaS companies looking to streamline and scale their integration strategy. Paragon claims to differentiate itself by offering fully managed authentication for every integration, an extensible workflow builder, pre-built connectors and triggers, and a robust monitoring suite.",https://www.linkedin.com/company/useparagon/,0.04,0.11,0.14,"workflows,data,webhooks,end users,custom integration,custom integrations,saas applications,salesforce integration,ipaas,api integration"
283028754,Directly,directly.com,367,2011,"San Francisco, California,United States","Directly provides on-demand and automated customer support solutions for organizations looking to improve workforce augmentation, business continuity, and their transition to digital. Their typical customers are companies in the tech, telecom, and gaming industries. Directly differentiates themselves by offering a network of freelance experts who can provide 24/7 on-demand expertise, which they claim can reduce contact center volume by 40%, boost customer satisfaction up to 20%, and save millions per year.",https://www.linkedin.com/company/directly/,-0.01,-0.01,0.02,"chat bot,experts,contact center,business continuity,artificial intelligence,virtual agent,virtual assistant,independent experts,customer self service,contact centers"
284200452,FYIsoft,fyisoft.com,21,2012,"Naples, Florida,United States","FYIsoft, Inc. offers financial reporting software and FP&A (Financial Planning and Analysis) suite designed for multi-entity and high-growth companies. Their products are ideal for companies with complex reporting needs or those consolidating data from multiple locations or sources. FYIsoft positions itself as a provider of financial reporting automation power that allows finance teams to work quickly and independently without replacing their existing ERP systems. Their typical customers include companies with different ERPs (Enterprise Resource Planning) such as Dynamics NAV, Dynamics GP, Sage, PDI Enterprise, and Epicor, as well as global manufacturers and multi-store operators. FYIsoft claims to differentiate itself by offering solutions that automate the consolidation of financial data, eliminate the need to import/export data between systems and spreadsheets, create perfectly formatted financials without limits, and distribute reports and packages with one click.",https://www.linkedin.com/company/fyisoft-inc./,0.11,0.05,0,"budgeting,analytics,data,analytics software,erp,reporting tools,analytics solutions,multi entity,capabilities,erp systems"
298110164,NLPatent,nlpatent.com,17,2021,"Toronto, Ontario,Canada","NLPatent offers an AI-powered patent search platform that allows users to describe their inventions using natural language, helping them uncover relevant prior art quickly and efficiently. Their typical customers include IP professionals, R&D teams, patent attorneys, and law firms. NLPatent positions itself as a revolutionary solution that leverages the latest Natural Language Processing and Machine Learning techniques to provide better search outcomes than traditional approaches, while significantly reducing search times.",https://www.linkedin.com/company/nlpatent/,-0.15,-0.11,0.7,"patent search,outcomes,patent,searches,patent attorney,patentability,invention,patent landscape,patent attorneys,relevancy"
291429789,WellnessCoach,wellnesscoach.live,367,2018,"Las Vegas, Nevada,United States","Wellness Coach offers a comprehensive wellness solution that includes 1-on-1 coaching sessions, wellness challenges, on-demand classes, live community coaching, and team coaching. Their typical customers are enterprises looking to improve the overall well-being and engagement of their employees. Wellness Coach positions itself as the #1 Employee Wellness and Coaching Platform, differentiating itself by offering a diverse range of wellness services and features that can be accessed anywhere employees work, including at home. They market themselves as a tool for HR and people leaders to drive employee engagement and create a culture of well-being within their organizations.",https://www.linkedin.com/company/wellnesscoach/,0.08,0.14,0.28,"teams,preventative care,employees,weight management,workforces,workforce,chronic disease,mental physical,colleagues,organisations"
284044522,Cameo,cameo.com,324,2017,"Chicago, Illinois,United States","Cameo’s mission is to create the most personalized and authentic fan experiences on earth! Cameo is celebrating another busy and exciting year as the world’s leading fan engagement platform having enabled over 27,000 hours of personalized connections across the globe. From TV stars and notable athletes to TikTok creators and comedic legends, Cameo has helped fulfill 2.5 million magical moments since our launch in 2017, and just in this past year, we have welcomed almost 10,000 new stars. In support of our employer brand efforts, we’ve grown our employee base by 30% and reached 50/50 gender parity on our global leadership team. In addition, in March of 2021, we announced Cameo’s $100M Series C funding, which brings our total funding to more than $165M, at a valuation of just over $1B.",https://www.linkedin.com/company/bookcameo/,0.02,0.01,-0.09,"creators,actors,voice actors,musicians,netflix,comedy,comedians,rock music,harry potter,disney"
289527147,Project Fig,fig.io,10,2020,"San Francisco, California,United States","Fig is a company that provides next-generation command line tools for developers and engineering teams. Their products include autocomplete, scripts, SSH credentials management, dotfiles editing, and shell plugin management. Their typical customers are software engineers, developers, and engineering teams who rely heavily on command line interfaces for their work. Fig claims to differentiate themselves by offering a seamless add-on to the existing terminal, with features such as autocomplete, secure SSH access, and collaborative tools, aiming to enhance the CLI experience for developers and engineering teams.",https://www.linkedin.com/company/withfig/,0.00,0.11,-0.33,"terminal,autocomplete,teams,terminals,aliases,engineers,command line,ports,api keys,shortcuts"
286203946,Shelterluv,shelterluv.com,23,2013,"Palo Alto, California,United States","Shelterluv provides shelter software designed to help manage every aspect of the rehoming process, including intake, medical records, fostering, and adoption management. Their typical customers are brick and mortar shelters, foster-based rescues, and field and community service organizations in the animal welfare industry. They claim to differentiate themselves by offering software that is specifically designed to fit the unique needs of each organization, easy to use, continuously evolving with industry trends, and backed by a team of industry experts and animal welfare enthusiasts.",https://www.linkedin.com/company/shelterluv/,-0.04,0.00,0.05,"shelters,animal welfare organizations,rescues,adopters,shelter,animals,homeless animals,animal shelters,rescue,companion animals"
282529053,Weflow,getweflow.com,13,2021,"Berlin, Berlin,Germany","Weflow offers a revenue platform that focuses on improving Salesforce hygiene and process compliance, increasing win rates and forecast accuracy, gaining deal and pipeline visibility, and boosting productivity for sales teams. Their typical customers include sales leaders, sales managers, account executives, and revenue operations teams at top-performing revenue teams seeking to improve their CRM data quality, pipeline visibility, and forecasting accuracy. Weflow differentiates themselves by offering a platform that provides advanced pipeline management and forecasting capabilities, ultimately helping revenue teams achieve predictable revenue growth.",https://www.linkedin.com/company/getweflow/,,,-33.33,"pipeline management,forecast accuracy,sales forecasting,win rate,revenue operations,forecasting accuracy,sales performance management,pipeline visibility,crm,sales performance"
290328455,Afficiency,afficiency.com,36,2017,"New York, New York,United States","Afficiency specializes in providing digital life insurance products, including level term, whole life, and income protection. Their typical customers include life carriers, distributors, insurance agencies, direct consumers, worksites, affinities, property & casualty agencies, financial advisors, and technology platforms. They position themselves as a 100% digital, end-to-end life insurance solution, focused on reinventing the life insurance buying process to make it easy to understand, purchase, and accessible to all.",https://www.linkedin.com/company/afficiency/,0.09,0.00,0.13,"life insurance products,life insurance,agencies,insurance products,disability insurance,life insurance coverage,term life,income protection,life insurance policies,property casualty"
282403342,Noteable,noteable.io,2,2019,"Cupertino, California","Noteable offers a collaborative data notebook for exploratory data analysis (EDA) and extract, transform, load (ETL) processes. Their typical customers include data professionals, data scientists, analysts, and teams within organizations who work with data and require a platform for efficient and collaborative data analysis. Noteable claims to differentiate themselves by offering a unified Jupyter-like environment that brings together the power of integrated development environments (IDEs), the convenience of a Business Intelligence tool, and the security needed in a highly collaborative data notebook. They also emphasize their ability to enable both code and no-code data exploration, visualization, and automated chart building, as well as AI-driven analytics and machine learning capabilities.",https://www.linkedin.com/company/noteable-io/,-0.33,-0.75,-0.92,"data,notebook,teams,notebooks,analytics,team members,visualizations,apis,initiatives,stakeholders"
290317518,Doola - formerly StartPack,doola.com,52,2020,"New York, New York,United States","As a company, doola offers a range of products and services designed to help individuals from around the world start and manage a US-based business. Their offerings include company formation services for LLCs, C-Corps, and DAO LLCs, as well as international money transfers, bookkeeping software, and tax filing assistance. Their typical customers are entrepreneurs, founders, and small business owners who are looking to establish a presence in the US market and ensure compliance with US business regulations. doola claims to differentiate themselves by providing a ""business-in-a-box"" platform that streamlines the process of starting and managing a US business, making it accessible to individuals from diverse backgrounds and locations.",https://www.linkedin.com/company/doolahq/,0.06,0.24,0.41,"operating agreement,total compliance,bank account,bank accounts,business bank account,registered agent,taxes,itin,social security number,paypal account"
290485480,Teamtailor,teamtailor.com,546,2009,"Budapest, Budapest,Hungary","Teamtailor is a recruitment platform that allows companies of all sizes to attract more candidates and manage their applications while promoting themselves as an attractive employer. The company delivers a single platform to both attract and convert candidates via career websites, and sort and hire candidates via its applicant tracking system. It was founded in 2013 and is founded in Stockholm, Sweden.",https://www.linkedin.com/company/kpmg-global-services-hungary/,-0.02,-0.04,-0.01,"applicant tracking system,candidates,tax compliance services,recruitment platform"
285506012,Wefunder,wefunder.com,129,2012,"Lanarkshire,United Kingdom","Wefunder is a platform that allows individuals to invest in startups and small businesses in exchange for equity. Their typical customers are individual investors who are interested in supporting and investing in early-stage companies. Wefunder positions itself as a platform that provides access to investment opportunities in high-potential startups and small businesses, allowing everyday individuals to become early backers and potentially benefit from the success of these companies.",https://www.linkedin.com/company/wefunder/,-0.02,-0.06,-0.15,"startups,small businesses,start ups,entrepreneurs,investments,technology companies,founders,business owners,equity,professional investors"
287595709,Romans CAD,romans-cad.com,8,1988,"Rungis, Val-de-Marne,France","Romans CAD is a company that develops and markets a digital platform, Romans CAD Software©™, designed specifically for the shoe, leather goods, and soft materials industries. Their typical customers are businesses in the fashion industry, including small, medium, and large enterprises. Romans CAD differentiates itself by offering a comprehensive set of complementary products, as well as a 3D Digital Platform, to streamline product manufacture and increase productivity for their clients.",https://www.linkedin.com/company/romans-cad-43b56547,,,0,"leather goods,pdm,industries,manufacturers,data,erp,market leaders,bom,brands,innovations"
291440243,Double the Donation,doublethedonation.com,41,2010,"Atlanta, Georgia,United States","Double the Donation is the leading provider of corporate employee matching gift tools. Through the use of our matching gift software, nonprofits, schools, and universities significantly boost their matching gift and volunteer grant revenue. Here at Double the Donation, we’re known for having the world's most comprehensive database of more than 20,000 companies and subsidiaries that offer matching gift programs. Each entry in the database includes actionable information about a specific company’s match limits, match ratios, deadlines to submit, forms/next steps, and more. What We Do for Organizations: Organizations have multiple options when it comes to using our tools.",https://www.linkedin.com/company/double-the-donation/,0.00,0.00,-0.23,"match,donors,organizations,nonprofit organizations,matches,non profits,corporate philanthropy,nonprofit,employees,corporate giving"
290487779,Bud,thisisbud.com,269,2015,"New York, New York,United States","Bud provides AI-powered data intelligence platforms and financial solutions for financial institutions. Their typical customers are financial institutions such as banks, lenders, fintech companies, and wealth managers. They position themselves as a company that can simplify every financial decision by transforming complex data into growth-accelerating financial solutions. They claim to differentiate themselves through their AI-powered solutions, flexibility, scalability, risk-free innovation, security, and stability.",https://www.linkedin.com/company/bud-financial/,0.03,0.03,-0.01,"financial institutions,lending,actionable insights,data,open banking,analytics,customer insight,credit unions,banks,valuable insights"
271646322,MarketPryce,marketpryce.com,7,2020,"New York, New York,United States","MarketPryce offers a platform that facilitates deals between student-athletes and brands for Name, Image, and Likeness (NIL) opportunities. Their typical customers are student-athletes looking to monetize their personal brand and brands seeking to connect with student-athletes for authentic product promotions. MarketPryce claims to differentiate themselves by providing a simpler NIL process without the need for agents, cold direct messages, or complex contracts. They position themselves as a trusted partner that saves brands time and simplifies the NIL process for those looking to shape culture on college campuses.",https://www.linkedin.com/company/marketpryce/,-0.13,-0.13,-0.42,"student athletes,brands,athletes,professional athletes,athlete,student athlete,influencers,teammates,marketing teams,ambassadors"
290525529,Fixflo,fixflo.com,78,2012,"London, Greater London,United Kingdom","Fixflo provides specialist property repairs and maintenance software that streamlines complex repairs processes and centralizes communications. Their typical customers include letting agencies, block managers, build-to-rent property managers, student accommodation providers, social housing organizations, and tradespeople. Fixflo differentiates itself by offering a comprehensive solution to manage planned, reactive, and emergency repairs and maintenance, while also prioritizing stakeholder communication and compliance.",https://www.linkedin.com/company/fixflo/,0.03,0.05,-0.01,"repairs,landlords,tenants,property managers,repairs maintenance,residents,tenant,planned maintenance,contractors,minor repairs"
290487683,Skyscape,skyscape.com,124,1993,"Marlborough, Massachusetts,United States","Skyscape offers a Medical Knowledge Platform that provides trusted medical information and tools to aid in critical decision-making at the point-of-care. Their primary customers are healthcare providers, organizations such as clinics and institutions, as well as patients and their family members. Skyscape differentiates themselves by providing a HIPAA-secure platform for care team collaboration and real-time communication, as well as a comprehensive mobile and cloud-based clinical decision support technology that aggregates gold-standard medical and nursing content from leading publishers and content providers.",https://www.linkedin.com/company/skyscape/,0.02,0.02,0.01,"medical professionals,medical library,quality patient care,healthcare professionals,physicians,healthcare providers,nurses,clinical providers,medical reference,medical nursing"
291440290,LLumin,llumin.com,27,1989,"Springfield, Massachusetts,United States","LLumin, Inc. provides Maintenance Management Software, specifically Enterprise Asset Management and Predictive Maintenance CMMS+ Software. Their typical customers are industrial, municipal, and educational institutions from around the world. LLumin, Inc. claims to differentiate themselves by offering a product that engineer certainty into maintenance programs, with a focus on real-time machine status, proactive and predictive maintenance strategies, and compliance-ready design. They market themselves as a solution suite that improves asset uptime, extends asset lifecycles, and elevates maintenance results by improving information exchange and collaboration among all internal and external resources.",https://www.linkedin.com/company/llumin-software/,0.08,0.17,0.17,"cmms,cmms software,materials management,maintenance operations,material management,maintenance management,procurement management,computerized maintenance management system,maintenance management software,predictive maintenance"
287595740,ISD Software and Systems,isdgroup.com,77,1977,"Dortmund, North Rhine-Westphalia,Germany","ISD Software und Systeme GmbH provides software solutions for 2D/3D CAD and PDM (Product Data Management) under the brand names HiCAD and HELiOS. Their offerings cater to engineering design, structural engineering, and product construction, making them relevant to industries such as special machine construction, conveyor technology, steel engineering, plant design, equipment and vessel engineering, and modular construction, among others. They position themselves as a strong partner supporting customer processes and aim to make companies more successful by offering industry-specific knowledge, training, and high-quality software solutions that enable more effective cooperation among different departments.",https://www.linkedin.com/company/isd-software-und-systeme-gmbh/,0.01,0.01,0.03,"helios,product design,cloudflare,product lifecycle management,engineering processes,engineering design,product development,data,product life cycle,design processes"
291445648,BlueFolder Software,bluefolder.com,7,2005,"Colorado Springs, Colorado,United States","BlueFolder Software, Inc. provides field service management software designed to track service data, improve technician productivity, and streamline service operations. Their typical customers come from various industries such as commercial field service, medical equipment service, facility maintenance, fire suppression, security systems, and industrial equipment. BlueFolder positions itself as a user-friendly, customizable, and feature-rich solution with great support, catering to medium-sized businesses in equipment-centric industries.",https://www.linkedin.com/company/bluefolder/,0.00,0.00,0,"work orders,industries,medical equipment,work order,work order status,industrial equipment,scheduling,invoices,service orders,field service"
297680170,emporix,emporix.com,37,2015,"Stuttgart, Baden-Württemberg,Germany","Emporix is a provider of a cloud-native Digital Commerce Platform, offering solutions for both B2B and sophisticated B2C businesses. Their typical customers would include B2B wholesalers and distributors, as well as businesses looking for a flexible and scalable digital commerce solution. Emporix differentiates itself by emphasizing its composable commerce approach, allowing businesses to build channels that reflect the uniqueness of their operations. They position themselves as a solution that offers the freedom, flexibility, and innovation needed to stand out in a competitive market.",https://www.linkedin.com/company/emporix/,0.00,0.00,0.06,"digital commerce platform,digital commerce,cloud native,microservices,commerce platform,headless commerce,ecommerce,apis,cloud native architecture,orchestration platform"
